1000 10000
231 936 9856
50 282 7113
110 837 222
545 993 588
305 740 4915
264 67 7254
59 415 8495
647 872 7042
349 674 3669
39 543 4741
720 126 2029
927 527 6310
392 988 9146
613 532 1490
200 188 8229
466 803 9647
719 862 2413
213 508 3284
255 208 7310
923 246 9204
16 965 7329
44 244 3855
705 635 6843
202 247 7726
691 798 914
271 263 1716
269 981 9577
681 194 9436
964 448 3643
625 722 7241
829 737 3205
157 132 448
364 836 2434
558 37 6680
635 727 6477
548 349 3091
616 617 1072
544 297 1617
332 613 5416
326 237 6137
566 65 1226
123 574 6357
922 937 4193
356 846 6581
35 480 8660
864 380 5008
954 347 1625
377 242 7273
993 573 8885
408 899 122
545 816 6538
770 938 9111
478 860 4399
670 215 9244
251 249 4076
910 464 9807
269 418 8153
893 146 1394
518 139 5319
402 546 3569
875 442 3384
413 563 4322
875 41 3181
626 62 2395
869 664 4995
296 925 3811
102 194 5580
606 438 7725
352 955 1863
670 709 9761
590 583 7554
973 347 117
294 574 6509
826 199 4570
572 419 3586
567 67 9510
729 520 3703
308 126 493
32 829 4447
247 850 3507
7 439 1442
560 411 1140
28 57 1713
536 882 263
458 454 9682
43 372 3100
552 100 7619
607 759 7744
451 790 3924
897 388 8773
756 746 2211
197 306 3974
336 685 2030
401 573 5911
663 30 4364
696 424 5087
795 327 9186
414 285 4944
509 735 86
785 632 6473
557 387 219
120 935 8876
93 270 8912
122 670 484
384 685 4513
100 380 7288
186 527 5615
372 292 5899
667 800 8634
104 936 4617
929 493 7355
147 612 8289
374 56 4910
285 177 8932
769 560 616
633 659 2347
273 197 873
887 920 164
137 586 4316
770 42 7251
738 970 4095
92 116 7058
732 841 113
642 477 5289
573 597 1201
540 582 2211
886 854 3407
111 740 6678
274 228 4264
941 998 1657
544 87 2626
990 179 93
48 262 2933
160 903 6409
801 827 1006
353 366 3939
563 604 9792
322 714 6883
999 339 1110
614 280 7459
270 175 546
895 164 4076
987 211 6337
271 723 8592
32 523 3418
389 875 4136
327 789 6739
118 110 8452
352 461 2142
461 426 5773
272 48 2947
817 294 463
244 633 9025
580 903 8747
171 286 7621
941 674 495
428 1000 2284
166 469 2745
969 820 8557
110 633 335
883 904 3382
181 72 6675
995 315 6659
20 246 9914
118 417 9199
739 709 1873
233 488 8224
868 5 8045
965 973 8216
521 434 6200
855 668 3103
588 201 8526
615 195 3840
273 566 4438
186 684 6206
737 422 8914
961 6 9401
184 226 4405
580 190 8729
796 62 4514
347 269 7534
450 856 7086
327 822 7280
519 447 6198
956 984 6233
161 720 5006
426 680 3011
178 216 1588
582 147 777
662 942 1839
527 289 1459
60 90 6666
497 768 488
129 286 5934
326 241 9269
558 753 6989
563 178 20
925 355 235
513 288 8382
641 301 2675
831 828 9315
289 239 7756
955 736 6524
794 864 2161
79 541 2754
347 98 4506
687 12 9036
707 936 9390
293 800 2678
674 441 3978
701 271 4157
367 560 4396
475 866 4483
350 659 1698
510 89 2238
615 435 8687
121 122 9698
508 828 985
897 120 7785
926 146 7225
256 198 3847
412 916 6406
159 390 623
993 91 633
690 953 8721
927 567 4156
965 39 6629
662 546 3456
999 443 3927
783 720 6424
359 975 9973
205 739 3889
963 249 8630
937 242 721
570 283 8673
290 210 1591
445 526 7630
73 188 8527
880 186 969
159 320 3041
934 678 2367
907 234 9457
147 548 8706
128 485 7299
848 54 581
872 343 7142
815 140 5668
444 564 2207
970 796 7744
291 954 63
683 887 9092
49 145 2325
506 291 8873
563 419 9357
213 618 762
145 842 9104
639 656 7595
658 451 159
864 772 2954
607 414 6259
21 96 6497
112 497 3642
788 354 4284
660 268 7054
368 480 9024
129 624 8865
585 262 872
179 271 2674
689 134 6445
642 92 2211
252 112 6658
749 575 2154
742 363 4507
25 374 8774
431 94 8605
454 574 4581
670 158 194
893 689 7465
566 377 8598
362 371 4042
572 622 7505
230 370 4432
735 463 794
242 488 4519
367 270 8612
324 723 6538
904 744 4695
97 636 9735
561 201 9112
511 562 8482
552 486 455
408 715 5177
839 449 2639
984 42 3478
503 761 4747
466 84 1821
3 987 3564
50 435 7199
784 996 1751
247 858 3665
728 761 5150
535 168 9216
711 359 1664
349 342 6058
827 196 4818
925 662 9253
746 16 7591
309 417 25
508 201 372
610 447 3581
274 527 7341
423 61 1861
638 771 1571
654 471 912
711 649 3460
880 574 1473
484 319 1488
74 627 905
450 486 9457
174 96 9903
754 721 9781
447 144 6841
659 781 8963
229 786 8786
492 496 3434
951 727 4007
423 210 8677
911 635 8304
167 85 9141
623 610 6588
877 363 4309
658 161 3804
498 819 1584
813 399 4722
598 891 6569
31 841 8296
390 264 1857
66 526 4844
721 692 7280
214 666 5889
801 542 603
461 199 8764
264 49 4934
200 861 4333
921 458 4223
489 840 4415
136 229 3678
345 295 2555
188 367 5598
467 580 2263
355 733 8805
309 193 1355
424 457 403
358 656 7615
42 928 5424
264 416 7264
30 904 3492
708 248 9138
614 435 8857
212 901 5436
826 607 8168
982 915 7713
337 339 5169
91 48 1176
706 89 4103
129 704 6870
744 733 7773
588 792 5020
77 406 9806
933 969 3058
721 794 664
240 776 5931
952 464 7621
472 554 7020
647 611 2108
749 92 6163
971 835 895
743 422 9039
115 499 6796
920 783 9764
978 503 2909
993 743 8684
275 694 1147
247 166 7053
266 164 7663
725 265 4754
887 235 1941
134 329 6362
524 443 6212
319 715 3995
434 44 7849
342 388 9591
378 15 9637
876 261 3154
928 879 1317
943 603 933
696 842 6167
988 975 7496
702 850 6290
913 168 2356
259 953 2399
108 294 9787
50 23 6801
38 899 7413
191 178 2291
860 120 6246
144 168 9087
311 155 4413
158 856 1262
799 121 2781
155 379 8733
553 838 8378
691 888 401
843 277 8651
256 820 3828
898 679 9948
143 174 8115
229 836 6621
641 993 1829
254 144 9949
34 298 1327
118 202 6517
496 245 8756
896 439 4032
546 694 1851
725 944 9881
672 86 9055
138 315 1890
111 307 2235
939 561 6378
887 946 3027
565 64 4580
81 559 7176
836 806 7615
868 703 9660
70 427 5603
951 451 1689
5 940 3355
894 50 8661
128 988 1573
857 226 4871
235 791 934
815 223 844
990 59 5001
604 278 2055
616 347 5833
218 297 6283
906 653 575
260 899 8976
273 26 6964
845 235 3541
715 469 7331
1000 635 3906
195 625 9316
195 580 7593
601 195 3291
434 413 9940
68 670 2944
642 930 7842
618 202 3220
933 398 5454
825 465 274
508 464 5909
413 659 5885
728 205 7816
672 158 1363
314 591 2127
253 10 1796
197 4 77
38 973 9278
257 257 28
62 81 4492
336 588 9955
596 1000 9965
480 79 9522
295 750 679
657 64 5621
783 668 630
931 864 8985
7 254 6957
637 862 4213
664 276 4294
155 611 7233
461 206 4233
778 37 3663
651 331 413
329 340 6828
301 122 6495
282 52 8711
267 59 1316
575 695 1177
788 710 6452
433 864 7414
665 676 9971
249 453 7
912 103 5338
676 783 29
503 435 7150
349 717 7554
411 335 4964
726 909 5010
903 48 7719
706 480 3934
472 145 9961
442 745 9414
449 656 868
138 683 5003
166 185 3789
667 886 1505
220 296 6191
535 22 8452
544 276 2499
614 981 8979
899 804 1475
860 246 571
625 694 3579
492 831 7261
846 348 8446
635 14 2683
491 586 5978
34 120 5999
485 664 274
983 629 1607
313 528 7410
139 387 4007
62 363 8700
640 206 5882
900 52 5581
697 38 8595
379 880 5180
357 913 299
355 749 5314
981 732 4295
939 396 1174
700 887 5912
707 948 4274
758 587 3479
992 838 4882
572 535 5919
518 913 7151
697 269 2063
348 976 1812
13 308 8895
659 598 8642
832 649 8880
743 355 3827
16 465 9765
847 808 3955
728 731 8489
999 249 2401
149 297 8022
211 996 1349
374 361 2656
620 19 6253
262 851 5901
141 945 5608
320 313 424
436 159 6231
390 886 1313
230 236 1561
631 384 1210
4 947 4205
352 672 8565
7 292 4936
611 905 8138
863 45 4082
470 716 9746
245 504 5904
827 893 142
140 475 8377
700 105 7761
909 460 3059
466 811 9730
382 169 3021
317 779 7925
806 641 3322
240 463 3037
985 707 5892
889 886 3137
30 25 9611
758 724 4067
870 985 4526
928 802 2336
658 183 6504
678 852 9634
955 657 7626
276 248 6088
664 233 8147
556 473 32
692 854 3056
302 611 5131
720 481 7467
245 408 620
580 65 6803
435 95 6
68 49 2014
693 676 3262
133 339 3494
631 246 4966
662 289 4171
69 590 6781
551 309 9613
370 905 3021
989 484 9437
143 270 1883
148 689 8283
162 734 1958
423 866 8649
268 496 7894
585 509 9183
755 929 2124
535 831 785
148 200 9689
520 189 7525
308 331 7146
191 831 1835
825 992 5568
783 766 785
783 33 5632
676 617 140
210 371 6420
334 257 3250
470 756 4450
158 275 6990
34 935 7672
180 477 6502
366 301 5493
933 435 4258
69 217 2642
700 893 9258
191 102 980
610 787 8237
211 256 6992
660 766 6619
1 151 6553
673 682 5029
526 47 6681
371 331 7116
628 399 1332
622 98 3576
879 288 3030
859 249 8168
95 460 3424
438 471 7541
56 824 8043
960 496 5725
340 373 8771
21 743 9102
136 723 7500
819 344 5950
395 222 8237
776 432 9838
943 878 7649
718 316 6119
610 723 4942
653 683 1789
377 374 3162
147 394 7256
600 529 1978
452 700 6321
401 94 5895
989 869 5326
826 163 9204
474 881 871
945 490 6945
238 142 3979
379 518 3353
540 17 1746
147 968 2627
125 419 7326
445 171 5771
339 160 991
665 337 1153
220 811 6033
442 107 5875
386 344 6016
365 722 4886
717 613 1254
814 760 4221
440 236 3992
765 680 162
887 371 7321
877 387 1658
30 606 820
414 399 7278
288 784 5973
656 500 8695
541 568 7659
794 382 3770
366 821 9005
709 938 6037
871 176 4407
543 53 5793
552 434 5750
723 847 1500
1000 487 7283
973 142 6135
19 682 8702
29 827 3083
151 544 8256
507 253 1545
543 123 8720
301 17 772
445 569 1557
194 291 4404
693 643 7890
328 967 8031
814 337 6064
515 365 6890
950 867 3785
205 374 8037
101 916 2511
820 569 4528
944 13 2096
500 559 8738
255 603 1732
496 282 698
526 95 7034
941 610 4751
182 559 7617
967 115 990
3 567 7258
514 738 7178
41 681 190
488 533 4748
577 139 8703
309 635 2984
6 512 79
392 453 8688
142 634 4598
110 600 6064
452 955 4630
61 468 5367
238 860 5400
779 699 9932
527 275 6070
581 583 8056
564 941 7568
642 332 7020
681 825 6005
630 286 1957
45 737 2911
674 797 7730
393 386 941
792 165 4639
75 43 3913
496 623 496
904 538 7788
471 180 119
490 212 1295
846 194 2580
802 238 1317
64 264 7465
793 656 1851
733 799 7367
371 225 2409
284 72 2031
131 975 1920
918 445 9451
388 286 9663
682 484 6208
613 285 2445
929 349 2060
746 493 4067
948 226 217
314 948 441
722 231 9865
104 713 191
23 982 8988
474 721 9625
488 402 8108
47 367 6393
843 295 93
903 392 585
969 339 5162
186 652 2110
978 725 1692
194 180 757
385 555 738
372 380 4459
996 867 3212
456 265 9578
200 107 1225
292 9 5616
228 330 7307
390 867 7310
499 196 4387
542 390 566
298 126 4120
388 497 851
846 844 4069
409 299 6333
339 498 6440
563 141 6448
530 369 3129
188 110 3995
498 960 2191
884 501 7580
801 151 6705
273 538 8553
123 383 2748
192 143 7399
524 481 5248
315 395 6389
763 277 4109
891 464 3570
238 313 529
428 548 9381
359 701 4531
415 973 3068
967 447 5802
66 638 2297
464 514 2129
712 828 6524
452 942 152
560 185 3967
481 422 5280
9 201 1179
741 911 5879
272 325 6203
691 643 6650
845 708 7639
493 524 5504
621 235 6684
496 38 7625
647 949 4161
614 429 3934
245 437 9134
423 177 44
654 800 9720
856 843 362
857 39 1070
848 531 1945
703 151 9179
386 647 4568
363 645 9516
523 258 3944
457 502 4732
942 277 1260
338 930 4412
57 137 7254
419 346 4644
840 193 6174
784 895 6676
314 633 2674
233 995 4319
748 517 1928
691 325 4430
774 267 2058
33 956 7987
444 12 1123
49 782 4468
692 973 2012
217 108 9259
245 773 2891
270 5 6885
940 752 1753
868 794 1430
649 567 8696
706 952 9003
44 747 9366
518 796 148
986 839 5120
349 408 2580
607 4 5352
849 625 4357
85 565 9108
838 784 6254
267 784 4172
314 841 4123
316 884 3222
681 401 2369
180 738 2559
652 439 6318
231 397 321
582 246 6298
290 330 2214
750 519 9997
3 785 3132
526 450 7324
649 117 4207
222 150 3959
590 329 1049
148 332 3839
466 562 5235
138 496 4480
787 785 1162
1000 534 680
348 888 817
479 414 266
802 414 4383
360 635 8884
671 224 1212
71 723 5544
909 540 4457
143 30 6952
975 816 89
488 816 6622
167 163 5510
335 994 923
601 795 3336
335 507 2322
218 529 7545
781 599 619
676 859 5159
133 1 4188
436 327 4003
524 814 3170
498 333 5333
359 667 6326
281 267 3472
968 953 7330
289 522 1858
185 303 808
155 330 1666
313 462 6019
852 250 8345
207 773 6159
376 622 6491
60 980 6509
737 612 3776
209 579 8080
890 219 5602
748 755 256
907 910 7585
573 574 8399
591 778 9648
287 336 7772
445 711 9394
287 123 6373
796 859 2337
923 419 4267
354 309 4486
307 408 9592
914 314 3853
851 238 8779
249 180 8556
248 467 9891
371 263 5953
116 550 8427
841 697 7286
177 971 8704
443 676 6364
280 983 2123
872 896 6789
76 746 2026
854 346 206
761 945 9672
651 316 9286
956 431 2835
382 623 5883
19 799 2205
75 242 9881
790 521 863
913 744 8110
701 820 2856
78 673 2553
283 434 498
306 436 7165
592 743 1947
778 477 7570
13 847 6368
217 921 8961
449 711 3482
663 975 8577
773 675 5396
980 752 5421
532 387 7206
29 44 6993
545 635 7088
492 765 9564
61 777 4410
428 345 6683
741 146 2745
222 808 4719
798 580 9393
546 559 1496
966 443 4882
523 823 1926
515 368 1912
602 859 7676
517 919 7804
279 698 4501
313 438 7646
57 11 805
775 161 9385
519 58 5295
14 375 4737
896 897 4560
173 763 8279
436 717 5137
464 585 5407
267 863 5456
119 175 4246
116 231 1608
921 357 9768
305 875 3177
951 889 4551
40 136 7447
951 660 1562
229 95 1278
717 558 8862
123 177 5077
930 295 251
527 411 9834
135 331 2190
254 987 3065
431 289 305
981 328 2440
780 278 451
341 506 3545
618 222 2103
831 696 279
907 978 8925
510 504 9335
343 638 5017
884 244 5355
300 674 5644
604 6 6971
395 785 249
845 477 106
742 446 1680
844 277 6727
474 183 704
398 44 4208
85 738 5197
101 622 3440
456 273 2113
99 229 8471
421 975 7255
669 820 2732
127 913 2529
806 756 2805
884 581 1340
588 978 8383
795 62 121
991 515 5094
783 970 6366
895 420 6946
365 840 2921
972 861 1092
55 987 5004
583 144 3111
740 27 5691
79 966 8020
813 760 3082
285 103 8596
730 885 9917
448 131 6336
393 848 7527
313 819 7387
404 225 8725
759 807 3220
869 546 1247
559 976 6212
931 789 2324
12 425 4778
959 155 7014
227 602 1144
914 994 1991
440 307 3161
179 62 7385
903 821 3544
123 41 4441
721 952 1417
284 882 5557
959 245 6981
736 555 7135
749 781 8736
893 694 5082
235 485 2740
748 663 2801
484 566 2973
27 40 6366
468 760 2317
236 395 5198
144 354 794
124 89 1348
611 190 3128
698 82 5173
779 668 8657
870 415 7320
23 899 6237
347 277 2276
712 96 9387
28 331 133
577 474 486
722 950 7927
69 560 3116
196 609 3549
720 740 1216
377 609 1983
48 631 3233
284 978 8509
911 689 4957
649 69 1287
781 997 2113
619 719 4414
545 139 5325
660 687 9933
208 406 9672
775 782 3633
757 181 8263
341 816 5592
850 78 5633
806 726 7053
444 859 5049
908 829 3119
321 373 6258
645 384 3944
930 591 1349
601 717 3483
585 474 4015
848 166 2831
791 367 4908
423 172 5986
475 968 6196
876 227 6024
994 548 3396
603 544 4131
898 473 2721
599 426 9437
433 10 6262
447 209 6428
277 352 4794
537 774 6318
522 601 8637
717 828 3863
740 821 2762
487 776 4306
617 673 1130
689 271 6555
477 703 6917
91 502 477
870 778 2828
15 314 5954
332 187 6906
320 903 733
535 994 6905
296 832 1680
953 800 1705
83 488 1975
989 317 5030
257 759 8531
86 628 1660
913 642 9326
218 326 7512
123 645 2415
855 179 2760
760 827 5592
439 779 1391
495 213 9231
822 554 8547
851 810 8305
733 895 1284
744 160 5925
69 377 1250
581 852 2247
347 706 6425
106 817 9251
49 608 1382
440 102 7594
670 923 7147
568 773 3309
224 857 203
507 953 9714
431 21 1443
33 953 2294
279 651 2999
703 109 3168
306 157 1775
687 948 6876
632 969 6799
779 536 2923
87 111 3780
641 617 3732
355 400 2104
797 432 6409
90 62 9059
440 116 9167
607 421 8676
381 459 2623
609 91 6592
407 869 5479
329 307 7590
460 947 4206
543 653 3957
647 449 1740
55 890 9801
465 682 917
984 640 689
659 373 4148
633 981 1590
224 387 3810
55 67 4116
644 527 5414
201 421 1067
510 67 8867
249 473 1109
50 938 790
318 921 3781
6 931 9153
505 563 6485
94 139 6223
255 193 7642
370 188 8168
136 740 6940
202 249 7007
420 498 3831
528 899 120
669 216 1392
450 573 6322
954 78 237
791 523 3375
13 778 3919
654 147 9458
173 634 4197
113 835 4798
471 607 6647
653 134 9545
773 155 7112
164 956 3684
486 261 9761
722 51 9636
448 416 4413
366 421 911
175 946 4545
723 410 2731
520 232 4337
518 884 6823
414 656 7329
525 820 3284
209 657 2896
321 378 9947
308 177 9714
720 894 3486
631 68 9431
527 790 840
257 662 1071
946 531 3955
120 945 5962
448 469 5781
83 29 2437
978 702 6166
276 9 342
989 81 5235
475 63 6654
257 589 8796
449 197 2809
519 494 5339
825 965 2283
139 764 7104
919 846 3484
708 176 1185
225 451 2546
919 792 1978
505 266 4040
159 874 5980
954 322 528
762 193 8374
452 17 6338
87 507 8102
190 778 6947
673 485 2122
210 61 9925
107 979 3716
84 484 3333
475 994 8206
454 947 5528
333 60 2720
706 511 88
44 597 3595
145 138 5372
443 163 4208
917 372 2620
841 830 951
908 265 4434
240 739 2427
797 544 3725
324 876 4784
395 582 3646
835 625 2595
429 121 8732
152 563 1894
711 831 9617
682 23 798
632 930 1062
65 521 800
843 318 2343
919 993 2571
702 740 7152
700 574 8776
646 354 8248
377 857 9810
623 919 4641
591 600 9015
389 232 3945
450 648 1817
602 843 8134
296 761 7479
866 815 6218
369 866 791
144 511 7496
743 887 5352
553 861 1270
545 452 7869
559 192 2452
855 993 3100
672 946 1294
157 242 8054
635 459 868
204 828 6085
994 323 3595
489 66 8482
192 970 1694
461 866 145
682 424 3688
133 631 681
584 654 4626
229 810 4219
283 797 5678
502 1000 8857
587 346 2531
181 834 8596
14 378 5917
708 190 2782
204 871 4558
892 356 5188
924 291 2841
549 520 2002
120 154 3798
149 655 798
5 593 143
535 126 9328
483 139 3705
399 198 895
181 402 5117
738 645 8824
277 568 5115
117 468 7986
470 587 9139
268 735 2145
65 739 6738
559 626 2863
886 108 5353
943 858 9551
837 38 8304
305 127 8948
129 403 8515
243 871 7982
580 341 1569
718 608 1303
862 24 2394
599 582 1019
813 819 8478
166 761 4335
68 597 7725
371 254 6851
318 382 3254
184 976 2476
517 555 3816
437 272 3775
92 485 3150
485 436 5731
855 248 3550
684 765 310
18 832 3259
742 554 3864
593 223 8245
198 406 572
673 275 6126
841 711 6749
615 802 8233
765 286 3668
847 492 2268
748 175 3032
410 193 8216
20 286 9769
883 230 9344
479 779 2749
50 452 3375
527 292 86
275 258 6887
859 374 2525
527 221 8016
146 320 4543
177 729 87
744 748 2372
865 982 954
208 460 2732
308 509 183
683 35 9826
768 661 5436
6 520 161
530 398 3381
898 543 4053
440 71 9781
526 167 2881
897 31 862
202 238 4674
934 545 2182
468 579 8569
646 346 581
81 704 100
241 233 9849
974 130 5743
378 921 814
158 446 5980
390 695 7362
604 896 1599
277 829 495
810 649 1074
730 294 9771
311 726 3474
762 318 1059
611 643 540
353 20 6461
518 530 5258
849 919 2952
210 874 3200
160 150 2380
655 312 7028
80 41 9673
202 703 9398
28 465 9068
438 427 5710
977 131 6082
789 649 3611
47 497 3881
350 59 7755
901 218 9904
281 224 1567
660 303 4960
685 857 662
82 884 1478
501 321 904
563 649 1035
644 790 9035
254 836 883
134 537 3941
888 438 6159
144 70 4382
62 81 6037
21 765 893
683 199 5128
512 699 9800
416 261 1800
802 904 7589
836 509 8776
718 643 8313
11 882 2102
169 377 2523
902 791 6603
290 811 368
534 845 9566
13 357 3264
812 772 9877
964 573 2780
552 760 8289
680 477 283
992 487 6516
445 7 3245
967 261 2035
569 902 7845
936 436 4042
853 448 9398
117 612 7521
993 927 9445
124 478 4204
764 157 9032
398 500 7871
266 296 3229
510 262 5841
544 183 1743
740 118 4530
781 323 2977
530 439 5940
50 783 8866
846 258 5696
401 22 5204
433 771 2056
655 36 8351
883 545 2965
724 440 6147
818 532 4616
347 664 7938
675 194 5728
615 595 1510
832 441 7120
879 193 8141
435 625 263
490 631 7299
192 514 5195
156 589 9635
654 406 1166
270 104 3829
559 778 3374
287 744 7321
148 928 5113
267 806 7305
759 240 2930
22 81 2560
672 273 9425
866 780 9365
852 434 4122
369 55 8225
198 613 1003
923 251 1098
243 399 1025
355 17 9183
660 128 774
941 501 7855
852 172 1479
629 389 8258
993 241 7043
115 609 6097
339 158 6062
693 81 6312
791 675 1062
167 30 7431
349 41 3558
123 981 6058
329 184 2229
807 812 9969
416 805 6209
459 271 4818
555 609 5975
616 654 9407
280 796 6082
341 962 7463
771 663 4503
328 137 2835
737 465 1370
317 623 3182
286 38 338
494 496 608
663 403 8568
990 370 1573
748 649 4368
829 990 682
643 112 3344
497 792 5832
683 880 9648
53 197 6270
586 834 6659
275 327 1507
234 342 6909
801 331 1630
726 78 9279
93 259 3620
126 253 5731
469 750 1874
652 784 1754
299 836 302
920 773 1135
931 47 6813
437 280 2154
697 433 5836
326 158 914
956 602 2524
575 728 1776
658 548 5877
883 200 7661
636 850 4848
289 770 621
423 52 8019
236 840 1299
741 888 1731
577 565 7240
490 521 5841
365 95 4568
492 104 9468
721 987 3667
381 974 9516
580 263 9637
552 37 7040
571 272 6879
221 13 8766
303 941 4331
542 430 9203
734 146 649
654 637 753
121 709 7739
139 441 6064
6 21 3326
643 924 9715
34 494 9338
913 714 4350
30 368 3290
712 909 7071
914 995 4568
563 648 7557
667 120 8265
757 258 706
820 263 6078
498 257 5001
212 291 1847
549 555 7912
251 936 1280
892 648 5540
315 913 6534
882 827 1533
790 493 3652
55 601 2909
112 421 1524
541 270 2780
541 481 70
387 381 2976
299 631 3912
930 523 9911
469 189 3823
3 422 9002
535 212 9846
539 618 447
447 81 3219
970 621 1488
102 161 4968
523 900 9348
499 550 5331
410 479 6205
320 947 5393
494 301 3814
495 836 5377
693 726 1994
139 524 7074
709 846 6694
196 947 2207
163 469 9106
862 967 1655
192 728 7485
396 399 9431
140 893 6732
306 739 919
682 783 5644
676 273 167
101 981 6012
147 176 2310
353 690 2779
810 552 3097
816 95 7177
300 843 8575
82 982 3819
813 287 1910
83 321 2692
78 996 2965
245 448 5945
608 594 9473
270 298 2162
400 459 9713
496 274 160
24 925 7002
951 7 8335
769 171 7974
30 254 1294
722 683 6641
38 927 1088
334 887 4034
806 508 1331
968 907 4790
32 754 2415
191 778 1692
544 728 5698
231 848 220
556 878 9825
849 951 6508
841 340 6786
928 673 3024
313 831 7531
644 798 9437
785 181 4543
551 724 7320
242 267 5399
291 849 2598
511 404 827
687 604 2777
194 444 468
332 724 7141
707 36 1323
238 31 6120
26 167 6652
568 718 375
239 959 6994
989 250 4842
587 112 8246
413 798 4849
542 344 7645
9 27 1368
501 733 2755
823 970 6786
294 348 952
946 915 4021
672 506 4980
665 494 8581
507 432 8692
104 845 7841
304 738 6184
300 746 9562
667 599 8295
422 421 6264
559 67 1963
862 364 7230
883 35 5735
214 52 5580
794 910 3012
837 13 5208
677 668 4945
213 968 9042
774 986 4640
68 759 9413
684 669 9479
998 531 7842
227 765 1228
313 978 279
893 123 6188
256 311 3552
463 987 3572
759 551 7539
800 677 5876
440 96 8635
852 131 5303
682 129 3185
875 355 9949
102 668 3278
733 912 1752
272 167 4062
824 981 4401
395 739 5303
285 538 9979
160 329 3075
146 532 7205
449 213 4333
985 87 8040
286 541 4059
915 625 7970
667 896 5488
80 71 5468
480 465 5558
783 101 2095
761 261 2424
187 758 5955
744 558 8520
76 543 7958
467 828 1850
525 742 474
846 760 2722
685 840 5792
152 319 9609
61 453 1709
156 566 4321
931 752 6079
237 847 8636
108 275 5178
66 741 8357
915 618 5099
741 815 6210
462 500 3049
253 3 2720
213 64 4172
922 571 89
242 501 7193
320 89 9039
308 197 6313
837 614 7054
194 528 8023
644 620 837
853 81 3688
902 686 5691
973 898 5106
144 171 7676
585 413 8528
777 84 9968
167 391 516
480 228 8129
885 773 1009
907 416 9628
95 620 6709
135 521 746
825 493 4995
282 989 1166
957 925 3578
836 701 1013
803 867 5756
319 698 2983
447 582 107
455 840 9522
435 287 141
495 421 5014
240 597 6858
586 878 6198
751 186 3122
680 21 1174
693 175 9393
800 845 4090
134 644 5024
240 450 3863
113 884 501
605 378 5921
618 969 8517
828 555 3394
377 657 931
499 337 6951
24 381 478
416 180 9322
858 665 4317
881 904 3767
95 16 2
596 620 3380
516 590 3700
385 769 9606
130 145 2263
61 995 7951
11 19 7683
840 786 862
514 643 9526
830 523 3781
596 970 6796
598 565 7767
329 80 5356
28 816 5476
634 946 1621
248 6 5967
198 368 3337
880 208 3123
93 721 2117
970 902 8992
750 498 3961
897 447 7525
663 775 1956
371 154 2124
846 139 5069
818 386 8074
137 935 4441
473 814 1000
947 258 7072
64 227 6974
407 328 823
367 224 2269
243 239 7395
550 609 9900
673 806 3039
741 976 1776
166 112 7711
959 584 4876
958 883 4134
382 946 7712
355 704 3040
177 70 3263
797 664 8853
191 213 2461
90 238 8619
480 978 8946
608 496 3057
318 454 6992
545 763 226
30 144 2171
742 850 874
133 378 295
395 174 4310
248 716 8523
60 158 7760
30 989 7089
975 596 4584
383 265 7389
727 810 152
952 839 2647
475 932 5497
700 64 5874
347 811 2400
656 410 6115
530 821 3272
641 851 3261
82 177 4208
17 912 7473
406 990 4282
557 293 1472
555 119 6756
51 171 6819
277 517 3981
676 524 4390
790 54 3211
414 694 5413
26 775 9941
233 792 6204
57 549 7545
690 457 7838
514 11 8308
269 62 3478
439 338 9994
420 365 4870
161 154 3923
723 919 3968
